id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2224382,28,18,0,,,,0,"Präsident Dr. Norbert Lammert:

Die Sitzung ist eröffnet. Nehmen Sie bitte Platz.

Guten Morgen, liebe Kolleginnen und Kollegen! Ich begrüße Sie alle herzlich zur Haushaltswoche des Deutschen Bundestages. Ich kann Ihnen heute weder mit Geburtstagen noch mit Wahlen eine besondere Freude -machen, sodass wir ohne jeden weiteren Verzug in die vereinbarte Tagesordnung eintreten können.

Wenn nicht irgendjemandem noch etwas Alternatives einfällt, rufe ich unsere Tagesordnungspunkte 1 a und 1 b sowie den Tagesordnungspunkt 2 auf:

1	a)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes über die Feststellung des Bundeshaushaltsplans für das Haushaltsjahr 2014 (Haushaltsgesetz 2014)

Drucksache 18/700

Überweisungsvorschlag:

Haushaltsauschuss

b)	Beratung der Unterrichtung durch die Bundesregierung

Finanzplan des Bundes 2013 bis 2017

Drucksache 17/14301

Überweisungsvorschlag:

Haushaltsauschuss

2	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Haushaltsbegleit-gesetzes 2014

Drucksache18/1050

Überweisungsvorschlag:

Haushaltsauschuss (f)

Ausschuss für Recht und Verbraucherschutz

Ausschuss für Gesundheit

Nach einer interfraktionellen Vereinbarung sind im Rahmen der Haushaltsberatungen für die heutige Aussprache im Anschluss an die einstündige Einbringung des Haushalts 6 Stunden und 24 Minuten - es könnten auch 25 Minuten werden - vorgesehen. Für Mittwoch sind 8 Stunden und 32 Minuten, für Donnerstag 10 Stunden und 5 Minuten sowie für Freitag 3 Stunden und 41 Minuten vorgesehen.",data/txt/18028.txt,speech,
2224383,28,18,0,Johannes Kahrs [SPD],Johannes Kahrs [SPD],johannes-kahrs-spd,1,Ein Freudenfest für Haushälter!,data/txt/18028.txt,poi,spd
2224384,28,18,0,,,,2,"Wir werden selbstverständlich wie immer festhalten, wie nah wir dann an diesen Vereinbarungen wirklich sind. Ich frage jedenfalls ausdrücklich, ob irgendjemand gegen diese Vereinbarung des Zeitrahmens der Aussprache Einwände hat. - Das ist nicht der Fall. Dann wird sich das Präsidium darum bemühen, das auch so wie gerade beschlossen einzuhalten.

Das Wort zur Einbringung des Haushalts hat der Bundesminister der Finanzen, Herr Dr. Wolfgang Schäuble, das ich ihm hiermit erteile.",data/txt/18028.txt,speech,
2224385,28,18,0,,,,3,Beifall bei der CDU/CSU und der SPD,data/txt/18028.txt,poi,
2224386,28,18,0,,,,4,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen:

Herr Präsident! Liebe Kolleginnen und Kollegen! Die Finanz- und Wirtschaftskrise seit 2008 war ein Weckruf für Deutschland und für Europa. Wir haben seitdem begonnen, uns auf festerem Fundament neu aufzustellen.

Unsere Politik der Hilfe zur Selbsthilfe zeigt Wirkung. In der Euro-Zone haben sich die Haushaltsdefizite seit 2009 mehr als halbiert. Die Wettbewerbsfähigkeit ist gestiegen. Die Leistungsbilanzen haben sich verbessert. Die Wirtschaft der Euro-Zone - das ist entscheidend - kehrt zu Wachstum zurück. Die Spannungen in den -Finanzmärkten haben sich gelegt. Irland und Spanien konnten ihre Hilfsprogramme erfolgreich abschließen. Portugal steht kurz davor. Auch Zypern ist auf einem guten Weg. Griechenland macht bei allen Problemen mehr Fortschritte, als alle erwartet haben. In Spanien beginnt die Arbeitslosigkeit zu sinken. Mit Estland und Lettland hat die Euro-Zone zwei neue Mitglieder bekommen, die für wirtschaftlichen Erfolg durch Reformen und solide Haushalte stehen.

Die Erfolge sollten uns aber nicht glauben lassen, dass wir bereits über den Berg wären. Die Arbeitslosigkeit, vor allem die Jugendarbeitslosigkeit, ist in zahlreichen Ländern immer noch viel zu hoch. Dringend notwendige Strukturreformen sind in wichtigen Ländern noch nicht ausreichend umgesetzt.

Jetzt ist die Krise in der und um die Ukraine ein weiterer Weckruf; denn sie führt uns vor Augen, dass auch im Europa des 21. Jahrhunderts Frieden und Stabilität keine Selbstverständlichkeit sind. Sie zwingt uns zu neuer Ernsthaftigkeit. Sie zeigt, dass wir weiter an uns arbeiten müssen, um in dieser neuen Weltunordnung zu bestehen.

Die Europäer wissen aus historischer Erfahrung, dass die Anwendung militärischer Mittel keine Lösung sein darf. Also bleiben Diplomatie und wirtschaftliche Instrumente. Wir Europäer sind in dem, was man Soft -Power nennt, global führend. Unser Gesellschaftsmodell, demokratische politische Kultur, soziale Marktwirtschaft - all das ist weltweit attraktiv. Aber langfristig werden wir damit nur überzeugen, wenn wir unsere Hausaufgaben machen.",data/txt/18028.txt,speech,
2224387,28,18,0,,,,5,Beifall bei der CDU/CSU und der SPD,data/txt/18028.txt,poi,
2224388,28,18,0,,,,6,"Genau wie während der Euro-Krise beobachtet die Welt auch in diesen Wochen der Ukraine-Krise sehr genau, ob wir Europäer in der Lage sind, unsere Überzeugung und unseren Kurs durchzuhalten. Und das erfordert wirtschaftliche Leistungsfähigkeit. Wir müssen in dieser Situation Verlässlichkeit beweisen, wir müssen die nötigen Reformen wirklich durchziehen, und wir dürfen nicht der Versuchung billigen Geldes erliegen; denn das würde uns langfristig weiter schwächen. Wir müssen zeigen, dass wir zu nachhaltiger Stabilisierung in der Lage sind. Es ist eine Art Stresstest für unsere Soft -Power.

Schließlich, meine Damen und Herren, sollten auch die großen Herausforderungen, vor denen wir in Europa auch dann stehen würden, wenn wir keine Krise in der Euro-Zone und keine Krise um die Ukraine gehabt hätten, für uns ein Weckruf sein. Deutschland und Europa - daran muss man wieder und wieder erinnern - sind von Besonderheiten geprägt, die im globalen Wettbewerb nicht gerade von Vorteil sind. In der Welt heißt es oft über uns - es wird in Englisch formuliert -, wir seien rich, ageing, risk-averse, also wohlhabend, älter werdend und nicht gerade risikogeneigt. Wir haben in -Europa eine deutlich höhere Sozialleistungsquote im Verhältnis zur Wirtschaftskraft. Das liegt auch daran, dass die verheerenden Folgen unserer kriegerischen Geschichte in Europa ein besonders hohes politisches wie wirtschaftliches Sicherheitsbedürfnis haben entstehen lassen. Wir haben auch eine schwierigere demografische Entwicklung. Wir haben weniger Rohstoffe und Energiereserven als andere Länder und Kontinente. Bei neuen Technologien sind wir in der Tat nicht besonders risikofreudig. Damit besteht die Gefahr, dass wir im internationalen Vergleich zurückfallen.

Finanz-, Wirtschafts- und Staatsschuldenkrise waren Krisen der westlichen Industriestaaten, die zu massiven Wirtschaftseinbrüchen geführt haben. Die europäische Wirtschaft hat in den vergangenen sechs Jahren, alles zusammen genommen, insgesamt stagniert. Im gleichen Zeitraum ist etwa die indische Wirtschaft um mehr als ein Drittel, die chinesische um nahezu 70 Prozent gewachsen. Der Anteil Europas an den weltweiten Patent-anmeldungen ist im vergangenen Jahrzehnt um fast die Hälfte gesunken. Es leben etwas mehr als 7 Prozent der Weltbevölkerung in Europa; aber rund die Hälfte aller Sozialausgaben weltweit entfällt auf uns.

Im Übrigen müssen wir uns auch in Deutschland ernsten Fragen stellen. In der nächsten Generation wird die Bevölkerung Deutschlands voraussichtlich um rund 10 Millionen Einwohner schrumpfen. Wahrscheinlich werden dann Frankreich und Großbritannien mehr Einwohner haben als wir, und unser Anteil an der Weltwirtschaftsleistung wird von knapp 5 Prozent nach den Prognosen auf unter 2 Prozent sinken. Auch die aktuelle Projektion zur langfristigen finanziellen Tragfähigkeit der öffentlichen Haushalte von Bund, Ländern, Kommunen und Sozialversicherungen zusammen genommen zeigt, dass wir uns nicht zurücklehnen dürfen.",data/txt/18028.txt,speech,
2224389,28,18,0,Sven-Christian Kindler [BÜNDNIS 90/DIE GRÜNEN],Sven-Christian Kindler [BÜNDNIS 90/DIE GRÜNEN],sven-christian-kindler-bundnis-90-die-grunen,7,Was macht der Haushalt?,data/txt/18028.txt,poi,gruene
2224390,28,18,0,,,,8,"Trotz aller Erfolge durch Reformen und Haushaltssanierungen verbleibt langfristig - je nachdem, wie man rechnet - eine Tragfähigkeitslücke zwischen 0,6 und 3,1 Prozent des Bruttoinlandsprodukts. Die zentrale Ursache ist die demografische Entwicklung.

Der Tragfähigkeitsbericht, den wir vor kurzem in der Bundesregierung beschlossen haben, zeigt auf, dass wir diese Herausforderungen bewältigen können, aber dass wir sie nur bewältigen können, wenn wir nicht der Illusion erliegen, wir könnten künftig weniger arbeiten und uns zugleich mehr leisten. Der Bericht zeigt, dass wir alles in allem auf einem guten Weg sind und dass wir nicht radikal umsteuern müssen. Er zeigt eben auch, dass wir in unseren Anstrengungen nicht nachlassen dürfen. Erfolge bergen immer die große Gefahr in sich, dass man in den Anstrengungen glaubt nachlassen zu dürfen.

Eine aktuelle OECD-Studie hat festgestellt, dass wir in Deutschland im internationalen Vergleich eine überdurchschnittlich lange Rentenlaufzeit haben, weil wir im Schnitt schon recht früh in Rente gehen.",data/txt/18028.txt,speech,
2224391,28,18,0,Katrin Göring-Eckardt [BÜNDNIS 90/DIE GRÜNEN],Katrin Göring-Eckardt [BÜNDNIS 90/DIE GRÜNEN],katrin-goring-eckardt-bundnis-90-die-grunen,9,"Jetzt vielleicht noch früher, Herr Schäuble!",data/txt/18028.txt,poi,gruene
