id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2104809,197,17,0,,,,0,"Vizepräsident Eduard Oswald:

Ich grüße Sie sehr herzlich. Schönen Nachmittag! Bitte nehmen Sie Platz. Liebe Kolleginnen und Kollegen, die Sitzung ist eröffnet.

Ich rufe den Tagesordnungspunkt 1 auf:

Beratung der Unterrichtung durch die Bundesregierung

Bericht des unabhängigen Expertenkreises Antisemitismus

Antisemitismus in Deutschland - Erscheinungsformen, Bedingungen, Präventionsansätze

- Drucksache 17/7700 -

Überweisungsvorschlag:

Innenausschuss (f)

Sportausschuss

Rechtsausschuss

Ausschuss für Familie, Senioren, Frauen und Jugend

Ausschuss für Menschenrechte und Humanitäre Hilfe

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung

Ausschuss für Kultur und Medien

Nach einer interfraktionellen Vereinbarung ist für die Aussprache eine Stunde vorgesehen. - Sie sind damit einverstanden.

Somit eröffne ich die Aussprache. Das Wort hat als Erster der Bundesinnenminister Dr. Hans-Peter Friedrich. Bitte schön, Kollege Dr. Hans-Peter Friedrich.",data/txt/17197.txt,speech,
2104810,197,17,0,,,,1,Beifall bei der CDU/CSU und der FDP,data/txt/17197.txt,poi,
2104811,197,17,0,,,,2,"Dr. Hans-Peter Friedrich, Bundesminister des Innern:

Herr Präsident! Meine sehr verehrten Damen und Herren! Kolleginnen und Kollegen! Der Deutsche Bundestag hat in der 16. Wahlperiode die Bundesregierung in einem Antrag aufgefordert, den Kampf gegen Antisemitismus weiter und verstärkt zu führen und jüdisches Leben in Deutschland zu fördern. Im Zuge der Umsetzung dieses Antrags des Deutschen Bundestages ist ein Expertengremium 2009 ins Leben gerufen worden, das, wie ich meine, einen sehr fundierten, einen sehr facettenreichen und sehr gründlichen Bericht in zweijähriger Arbeit erstellt hat. Dieser Bericht ist eine gute Diskussionsgrundlage und ergänzt die eigenen Erkenntnisse, die die Bundesregierung anhand von vielen Programmen, die standardmäßig wissenschaftlich begleitet werden, gewonnen hat. Insofern hat sich dies gelohnt und sollte in Zukunft fortgeschrieben werden.

Antisemitismus ist ein Thema, das nicht nur die jüdische Gemeinde in Deutschland angeht. Es berührt die Grundfesten unserer Demokratie, unserer Freiheit, unseres Zusammenlebens. Der Kampf gegen Extremismus, egal woher er kommt, ist eine Aufgabe, bei der dieser Staat und diese Gesellschaft gemeinsam zusammenwirken.",data/txt/17197.txt,speech,
2104812,197,17,0,,,,3,"Beifall bei der CDU/CSU, der FDP, der SPD und der LINKEN sowie bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN",data/txt/17197.txt,poi,
2104813,197,17,0,,,,4,"Die Tatsache, dass die Zahl der antisemitischen Straftaten in den letzten Jahren stabil geblieben bzw. sogar leicht gesunken ist, beruhigt uns nicht; denn das Niveau ist nach wie vor sehr hoch. Allein die Tatsache, dass es solche Straftaten gibt, zeigt, dass das Problem vorhanden ist und dass wir das Problem gemeinsam lösen müssen. Es gab erst vor wenigen Monaten hier in Berlin einen Überfall auf den Rabbiner Daniel Alter. Ich glaube, dass dieser Überfall ein Handlungsauftrag an alle war, nämlich sicherzustellen, dass es kein Stadtviertel in irgendeiner Stadt dieses Landes geben darf, in dem Menschen um ihre Sicherheit oder gar um ihr Leben fürchten müssen, nur weil sie sich zu einer bestimmten Religion bekennen, weil sie eine bestimmte Hautfarbe haben oder weil sie als anders erkennbar sind. Wir schulden es unserem Staat und unserer Demokratie, sicherzustellen, dass Freiheit, dass Recht und Toleranz überall im Lande, in jedem Stadtviertel durchgesetzt werden.",data/txt/17197.txt,speech,
2104814,197,17,0,,,,5,Beifall im ganzen Hause,data/txt/17197.txt,poi,
2104815,197,17,0,,,,6,"Meine sehr verehrten Damen und Herren, der Bericht spricht davon, dass circa 20 Prozent der Bevölkerung in Deutschland antisemitisches Gedankengut in irgendeiner Weise haben. Nun ist ein Streit darüber ausgebrochen, wie man auf diese 20 Prozent kommt.

Die einen sagen, es seien viel mehr, die anderen sagen, so viel könnten es gar nicht sein. Natürlich kommt es immer darauf an, wie man die Fragen formuliert. Entscheidend ist jedoch nicht, welche Zahlenstatistiken vorliegen. Entscheidend ist vielmehr, dass es immer noch oder schon wieder Ressentiments, Klischees und Verschwörungstheorien gibt, die mit unserer Demokratie und der freiheitlichen Grundordnung nicht vereinbar sind und gegen die wir mit aller Konsequenz vorgehen müssen.

Das Thema Antisemitismus wird aber auch von außen an unser Land herangetragen. Für islamistische Aktivisten und Organisationen weltweit sind Antisemitismus und Ressentiments gegen Juden ein nahezu selbstverständlicher Bestandteil ihrer Propaganda und ihrer Ideologie. Das gilt auch für die Gruppierungen, die in Deutschland tätig sind und die von unserem Verfassungsschutz beobachtet werden.

Das Lagebild, das der Verfassungsschutz zeichnet, zeigt, dass auch für die Neonazis und die rechtsextremistischen Gruppen in Deutschland Antisemitismus ein verbindender und fester Bestandteil ihrer Propaganda und ihrer Ideologie ist. Es ist wichtig, dass man die Erkenntnisse, die der Verfassungsschutz gewonnen hat, einarbeitet in die politische Bildung und in die Aufklärungsak-tionen, die wir jetzt und in der Zukunft gemeinsam auf den Weg bringen müssen.

Das alles kann nicht darüber hinwegtäuschen, dass heutzutage 90 Prozent der antisemitischen Straf- und Gewalttaten von den Neonazis begangen werden. Schauen wir einmal, wie das konkret abläuft: Die Neonazis nehmen jedes tagespolitische Ereignis sofort zum Anlass, um Verschwörungstheorien über die Juden in Deutschland, aber auch weltweit, zu verbreiten. Das alles zeigt, dass wir gegen diese Volksverhetzung durch die Neonazis mit aller Konsequenz vorgehen müssen.

50 Prozent aller rechtsextremistischen Straftaten sind Volksverhetzungsstraftaten. Das macht deutlich, dass unser Staat und jeder Demokrat gefordert ist, den Antisemitismus entschlossen zu bekämpfen - egal in welcher Maske er daherkommt - und ihm entgegenzutreten.",data/txt/17197.txt,speech,
2104816,197,17,0,,,,7,Beifall im ganzen Hause,data/txt/17197.txt,poi,
2104817,197,17,0,,,,8,"Es gibt zahlreiche Bundesprogramme, die aufzeigen sollen, mit welchen Mechanismen die antisemitische Propaganda der Neonazis vorgeht, um junge Leute auf ihre Seite zu ziehen und sie für sich zu gewinnen. Wir stellen fest, dass das Internet inzwischen zu einer bevorzugten Plattform für diese Propagandisten geworden ist; denn es eröffnet - allen Propagandisten übrigens - weltweit völlig neue Möglichkeiten, an junge Menschen, die in bestimmten Lebensphasen ein wenig anfällig sein können, heranzukommen.

Im Dezember 2011 haben wir das Gemeinsame Abwehrzentrum gegen Rechtsextremismus gegründet. Ein Schwerpunkt der Arbeit dieses Zentrums besteht in der Auseinandersetzung mit der Frage, welche Erscheinungsformen des Antisemitismus und des Rechtsextremismus es im Internet gibt und welche Gegenmaßnahmen man im Rahmen der politischen Bildung auch im Internet auf den Weg bringen kann, um diesen Propagandamustern und -strukturen etwas entgegenzusetzen.

Etwas entgegensetzen - das bedeutet auch, dass wir die Zivilgesellschaft stärken müssen. Ein Programm aus dem Bundesinnenministerium, das sich Zusammenhalt durch Teilhabe nennt, setzt genau an dieser Stelle an. Es geht dabei darum, Vereine und Organisationen zu stärken, Demokratietrainer auszubilden, die die Propagandastrukturen und die Argumentationsmuster der Antisemiten ausfindig machen, entlarven und dann entsprechend dagegen argumentieren können.

In der Deutschen Islamkonferenz steht das Thema Antisemitismus ebenfalls auf der Tagesordnung. Seit 2010 gibt es die Arbeitsgruppe Präventionsarbeit mit Jugendlichen, die sich mit Extremismus und Gewalt phänomenübergreifend beschäftigt und die insbesondere den religiös begründeten und begleiteten Extremismus zum Gegenstand hat.

Wir haben vor, bei der nächsten Islamkonferenz im März/April nächsten Jahres konkrete Handlungsempfehlungen auf den Tisch zu legen, wie diese Präventionsarbeit mit Jugendlichen in Zukunft verstärkt und weiter verbessert werden kann.

Die jüdische Gemeinschaft in Deutschland - das ist die positive Botschaft - wächst, und sie wächst stärker als sonst wo in Europa. Die Bundesregierung unterstützt mit finanziellen Mitteln, aber auch ideell die Entwicklung insbesondere der überregionalen Einrichtungen, die Zusammenarbeit mit dem Zentralrat der Juden in Deutschland und den Aufbau des jüdischen Lebens in Deutschland. Ich glaube, wir beobachten da seit vielen Jahren eine sehr positive Entwicklung, und sie ist es wert, dass alle Ebenen des Staates sie unterstützen.",data/txt/17197.txt,speech,
2104818,197,17,0,,,,9,"Beifall bei der CDU/CSU, der SPD und dem BÜNDNIS 90/DIE GRÜNEN sowie bei Abgeordneten der FDP und der LINKEN",data/txt/17197.txt,poi,
